kemegahan	2.2	1.249	[3, 0, 2, 1, 4, 3, 2, 4, 1, 2]
luar biasa	2.2	1.16619	[4, 4, 3, 2, 1, 1, 3, 1, 2, 1]
sigap	2	0.89443	[0, 2, 3, 2, 2, 1, 2, 3, 3, 2]
padam	-1	0.63246	[-1, -1, -1, -1, 0, -2, -1, 0, -1, -2]
menusuk	-2.8	0.6	[-3, -2, -2, -3, -3, -3, -3, -2, -4, -3]
ditusuk	-1.9	1.22066	[-2, -1, -3, -2, -2, 1, -3, -3, -1, -3]
stabil	1.2	0.74833	[1, 2, 2, 0, 1, 2, 1, 1, 2, 0]
menusuk	-1.9	1.13578	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
macet	-0.8	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
terhenti	-0.8	0.87178	[-2, -1, 0, -1, -1, 0, 1, -2, -1, -1]
mengulur waktu	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
daya tahan	1.2	0.9798	[1, 0, 3, 0, 1, 2, 2, 1, 2, 0]
gagap	-0.9	0.3	[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1]
tergagap	-0.9	0.7	[-2, -1, -1, -1, 1, -1, -1, -1, -1, -1]
orang gagap	-1.1	0.3	[-1, -2, -1, -1, -1, -1, -1, -1, -1, -1]
orang yang gagap	-0.8	0.4	[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]
tergagap	-1	0.63246	[-2, -1, 0, -1, -1, -2, 0, -1, -1, -1]
tergagap	-0.8	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
menyerbu	-1.8	1.07703	[-2, -3, -2, -3, 0, 0, -2, -1, -2, -3]
berbau busuk	-1.9	1.04403	[-2, -2, -2, -1, -2, -4, -3, 0, -1, -2]
kejut	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -1, -1, -3, -1]
terkejut	-0.7	0.78102	[-2, -1, -1, 0, 1, -1, -1, 0, -1, -1]
keterkejutan	-0.5	1.20416	[-1, 0, 0, 1, -1, -1, 2, -2, -1, -2]
kejutan	0.2	1.32665	[2, 2, 0, 0, -1, 2, 0, -2, -1, 0]
mengejutkan	-0.8	0.74833	[-2, -1, -1, 0, 1, -1, -1, -1, -1, -1]
mengejutkan	-0.5	0.80623	[0, 0, 0, 0, -1, -1, -1, 1, -1, -2]
mengejutkan	-0.5	1.36015	[-2, 2, -1, 0, 2, -1, -1, -2, -1, -1]
menakjubkan	0.3	1.41774	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
secara mengejutkan	-0.3	0.9	[-1, -1, 0, -2, 1, 0, 1, 0, -1, 0]
kelaparan	-1.9	2.02237	[2, -3, -4, -1, -3, -4, -1, -2, 1, -4]
kelaparan	-2.6	1.11355	[-3, -4, -1, -3, -3, -4, -1, -1, -3, -3]
kelaparan	-2.3	0.78102	[-3, -2, -2, -3, -2, -3, -1, -1, -3, -3]
kelaparan	-1.8	2.03961	[-2, -2, -4, -4, -3, -3, 2, 2, -2, -2]
tabah	1	1	[0, 0, 2, 1, 1, 2, 3, 0, 1, 0]
mencuri	-2.2	0.6	[-2, -2, -2, -3, -3, -3, -1, -2, -2, -2]
bisa dicuri	-1.7	1.00499	[-3, -1, -2, -1, -2, -1, -1, -1, -4, -1]
pencuri	-1.7	0.78102	[-2, -2, -1, -2, -3, -1, -2, -2, -2, 0]
pencuri	-2.2	0.74833	[-2, -2, -2, -4, -2, -2, -3, -1, -2, -2]
pencurian	-2.7	0.9	[-3, -2, -2, -4, -4, -3, -1, -3, -2, -3]
mencuri	-1.9	0.9434	[-2, -2, -1, -1, -1, -3, -4, -2, -1, -2]
mencuri	-2.3	0.64031	[-4, -2, -2, -3, -2, -2, -2, -2, -2, -2]
diam-diam	-0.3	1.34536	[-2, 1, 1, -1, 0, -3, 0, 1, -1, 1]
lebih tersembunyi	-0.3	1.00499	[0, 0, -3, 0, 0, 1, 0, -1, 0, 0]
paling tersembunyi	0.4	2.10713	[-1, 2, 1, 1, 3, 4, -1, 0, -2, -3]
secara sembunyi-sembunyi	0.1	1.37477	[2, 0, 0, -1, 1, 0, -3, 2, 0, 0]
sifat sembunyi-sembunyi	0.2	0.74833	[1, 0, 0, -1, 1, 0, -1, 0, 1, 1]
diam-diam	-0.3	0.78102	[-2, 0, 0, -1, 0, 1, -1, 0, 0, 0]
sembunyi	-0.1	0.7	[0, 0, 0, -1, 1, -1, -1, 0, 1, 0]
bau	-2.3	0.64031	[-3, -2, -2, -3, -3, -1, -3, -2, -2, -2]
bau busuk	-1.5	1.11803	[-2, -2, -1, -3, 0, 0, -3, -2, 0, -2]
bau	-2.4	0.91652	[-3, -1, -3, -1, -2, -2, -3, -4, -2, -3]
bau	-2.3	1.00499	[-4, -1, -2, -3, -1, -1, -2, -3, -3, -3]
stereotip	-1.3	0.78102	[-1, -1, -2, 0, -2, 0, -2, -1, -2, -2]
distereotipkan	-1.2	0.4	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -1]
tertahan	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -2, -1, -1]
merangsang	0.9	0.83066	[1, 0, 1, 1, 1, 2, -1, 2, 1, 1]
terstimulasi	0.9	0.7	[1, 0, 0, 0, 1, 1, 2, 1, 2, 1]
merangsang	1	0.89443	[1, 0, 0, 0, 1, 1, 2, 1, 3, 1]
merangsang	1.9	0.7	[2, 3, 2, 1, 3, 2, 1, 2, 1, 2]
pelit	-1.6	0.8	[-1, 0, -2, -2, -1, -1, -2, -2, -3, -2]
bau	-1.7	0.64031	[-2, -2, -1, -3, -2, -1, -1, -2, -1, -2]
orang hina	-2.3	0.9	[-2, -3, -3, -2, -3, -2, -3, -3, 0, -2]
bau busuk	-1	1.26491	[-2, -1, 2, -2, -1, -1, 0, -3, -1, -1]
kutu busuk	-0.2	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
kutu busuk	-1	1.26491	[0, 0, 0, -4, -1, -2, -1, 0, -2, 0]
orang yg buruk tabiatnya	-1.5	0.80623	[-3, -1, -3, -1, -1, -2, -1, -1, -1, -1]
bau busuk	-1.2	1.07703	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
bau busuk	-0.2	1.16619	[-2, -2, 0, 0, -1, 0, 1, 2, 0, 0]
bau busuk	-0.8	0.9798	[0, -3, 0, -2, 0, 0, -1, -1, -1, 0]
lebih bau	-1.5	1.0247	[-2, -1, -2, -2, -1, 1, -2, -1, -3, -2]
paling bau	-2.1	1.57797	[-1, -2, -3, -4, -2, -1, 1, -4, -1, -4]
bau	-2.4	0.91652	[-2, -4, -2, -3, -3, -1, -2, -1, -3, -3]
dengan bau busuk	-1.3	1.55242	[-2, -3, -3, -2, -2, 1, -2, 2, -1, -1]
bau	-1.5	0.80623	[-1, -2, -2, -2, 0, -1, -2, -1, -1, -3]
bau busuk	-2.5	0.92195	[-4, -1, -3, -4, -2, -2, -3, -2, -2, -2]
bau busuk	-0.7	1.26886	[-1, -3, -2, -1, 0, 2, 0, -1, 0, -1]
bau	-1	1.34164	[-2, -2, -1, -2, 2, -1, -2, 1, -1, -2]
bau busuk	-0.4	1.0198	[-2, 0, -1, 0, 2, 0, -1, -1, 0, -1]
kayu bau	-0.1	1.13578	[0, -2, 0, 0, 0, -2, 1, 0, 2, 0]
bau	-1.5	0.5	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -2]
dicuri	-2.2	0.9798	[-3, -2, -2, -1, -3, -2, -3, 0, -3, -3]
berhenti	-1.2	0.87178	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]
berhenti	-0.9	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]
henti	-0.6	0.66332	[-1, 0, 0, -1, 0, 0, 0, -1, -2, -1]
berhenti	-0.6	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]
bayak	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
lurus	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
tekanan	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
tegang	-1.7	0.78102	[0, -2, -1, -1, -2, -2, -2, -3, -2, -2]
saringan	-0.8	1.249	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]
saringan	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]
mengejan	-1.3	0.78102	[0, -3, -2, -1, -1, -1, -1, -1, -2, -1]
strain	-1.2	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]
aneh	-0.8	0.74833	[0, -1, -1, 0, -2, 0, -1, -2, 0, -1]
anehnya	-1.2	0.87178	[0, -1, -2, -2, 0, -3, -1, -1, -1, -1]
dicekik	-2.5	1.0247	[-1, -1, -3, -3, -3, -3, -1, -4, -3, -3]
kekuatan	2.2	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]
memperkuat	1.3	0.64031	[1, 1, 2, 1, 2, 1, 2, 0, 2, 1]
diperkuat	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
penguat	1.8	0.6	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]
penguat	1.4	0.91652	[1, 2, 1, 2, 3, 0, 2, 0, 2, 1]
penguatan	2.2	0.74833	[3, 3, 1, 1, 2, 2, 2, 2, 3, 3]
memperkuat	2	0.63246	[3, 2, 1, 2, 2, 3, 2, 1, 2, 2]
kekuatan	1.7	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]
menekankan	-1.8	0.6	[-1, -2, -2, -1, -2, -1, -2, -3, -2, -2]
stres	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
menekankan	-2	1	[-3, -3, -2, -1, -2, 0, -2, -1, -3, -3]
membuat stres	-2.3	0.45826	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]
penuh tekanan	-2.6	0.66332	[-2, -3, -1, -3, -3, -3, -3, -2, -3, -3]
menekankan	-1.5	0.67082	[-1, -2, -1, -1, -3, -1, -2, -2, -1, -1]
tanpa stres	1.6	0.4899	[1, 2, 1, 2, 1, 2, 1, 2, 2, 2]
tanpa stres	1.6	0.8	[1, 3, 1, 3, 2, 1, 2, 1, 1, 1]
pemicu stres	-1.8	0.74833	[-2, -1, -1, -2, -3, -2, -1, -2, -3, -1]
pemicu stres	-2.1	0.83066	[-3, -2, -2, -2, -3, -1, -3, -1, -1, -3]
terkena	-2.3	0.9	[0, -2, -2, -2, -2, -3, -3, -3, -3, -3]
memukul	-0.5	1.11803	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]
striker	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
menyerang	-1.5	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
kuat	2.3	0.78102	[3, 2, 3, 3, 1, 1, 3, 2, 2, 3]
peti besi	0.7	0.78102	[2, 1, 0, 0, 0, 1, 2, 1, 0, 0]
kotak kuat	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
lebih kuat	1.6	0.66332	[2, 1, 1, 1, 2, 3, 2, 1, 2, 1]
terkuat	1.9	0.9434	[2, 3, 2, 1, 2, 2, 0, 3, 1, 3]
kubu	0.5	0.80623	[0, 2, 0, 0, 2, 0, 0, 0, 0, 1]
benteng	1	0.89443	[2, 2, 0, 1, 2, 2, 1, 0, 0, 0]
kuat	1.7	0.78102	[1, 1, 2, 3, 1, 2, 1, 3, 2, 1]
dengan kuat	1.1	0.83066	[0, 0, 2, 2, 0, 1, 2, 2, 1, 1]
orang kuat	0.7	1.00499	[0, 1, 3, 0, 1, -1, 1, 1, 0, 1]
orang kuat	0.5	1.11803	[-1, 0, 0, 3, 0, 1, 0, 2, 0, 0]
kuat	0.6	1.0198	[0, 1, 0, 0, 0, 0, 0, 2, 3, 0]
kekuatan	0.2	1.07703	[0, -2, 1, 1, -1, 1, 0, 0, 2, 0]
strongyloidosis	-0.8	1.66132	[-2, -3, 0, 0, -2, -2, 2, -2, 2, -1]
kuat	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
dihantam	-1	0.89443	[-1, -2, -1, 0, -2, -2, -1, -1, 1, -1]
berjuang	-1.3	0.45826	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]
berjuang	-1.4	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, 0, -2]
pejuang	-1.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]
pejuang	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]
perjuangan	-1.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]
berjuang	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
keras kepala	-1.7	1.00499	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]
keras kepala	-1.5	1.20416	[-2, -3, -1, -1, -2, 1, -3, -2, 0, -2]
paling keras kepala	-0.6	1.62481	[-2, 4, -2, -1, -1, 0, -1, -1, -1, -1]
dengan keras kepala	-1.4	0.4899	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -1]
sikap keras kepala	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -1, -2, -1, -1]
sifat keras kepala	-1.5	0.80623	[-1, -2, -3, -1, -1, -3, -1, -1, -1, -1]
terjebak	-1	0.44721	[-1, -1, -1, -1, 0, -1, -1, -1, -1, -2]
bau	-1.6	1.68523	[-2, -2, -3, 2, -2, -3, -3, 1, -1, -3]
tertegun	-0.4	1.28062	[-1, -3, -1, 0, -1, -1, 0, 2, 1, 0]
memukau	1.6	1.42829	[0, 0, 3, 2, 2, 4, 3, 0, 2, 0]
setrum	0.1	1.04403	[1, 0, -1, -2, 0, 1, 1, -1, 1, 1]
bodoh	-2.4	0.66332	[-2, -3, -3, -2, -3, -3, -2, -1, -2, -3]
lebih bodoh	-2.5	0.5	[-3, -2, -3, -3, -2, -2, -3, -2, -3, -2]
paling bodoh	-2.4	0.66332	[-2, -3, -2, -3, -1, -3, -3, -2, -2, -3]
kebodohan	-2	0.7746	[-2, -3, -2, -1, -3, -1, -3, -1, -2, -2]
kebodohan	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]
dengan bodohnya	-2	0.7746	[-1, -2, -3, -3, -1, -3, -2, -1, -2, -2]
kebodohan	-1.7	0.64031	[-3, -1, -2, -1, -2, -1, -2, -2, -1, -2]
kebodohan	-2.6	0.8	[-2, -2, -2, -4, -4, -3, -3, -2, -2, -2]
bodoh	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
gagap	-1	0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
tergagap	-0.9	1.04403	[-1, -1, 2, -1, -1, -1, -2, -2, -1, -1]
penggagap	-1	1.18322	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]
orang gagap	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]
gagap	-1.3	0.9	[-1, -1, -1, 0, -3, -1, -1, -1, -3, -1]
gagap	-1	0.63246	[-1, -1, -1, -2, 0, -2, 0, -1, -1, -1]
ramah tamah	2	0.44721	[2, 3, 2, 2, 2, 1, 2, 2, 2, 2]
penurut	-1.3	0.9	[-1, 0, -1, -3, -1, 0, -1, -2, -2, -2]
dengan patuh	-1	1.18322	[-1, -1, -1, -1, 2, -1, -1, -2, -3, -1]
ketundukan	-0.7	0.78102	[-2, 0, -1, 0, -1, 0, -2, 0, -1, 0]
besar	0.8	0.6	[2, 0, 1, 1, 0, 0, 1, 1, 1, 1]
subversif	-0.9	1.81384	[-3, 0, -4, -1, -2, -1, 2, -1, 2, -1]
berhasil	2.2	0.74833	[2, 3, 2, 2, 2, 1, 2, 4, 2, 2]
berhasil	1.8	0.87178	[2, 2, 1, 2, 2, 0, 2, 3, 3, 1]
penerus	1.2	1.07703	[1, 0, 0, 2, 2, 0, 0, 3, 2, 2]
penerus	1.3	0.64031	[2, 0, 2, 1, 2, 1, 1, 1, 1, 2]
berhasil	2.2	1.16619	[2, 3, 0, 3, 4, 3, 1, 1, 2, 3]
berhasil	2.2	0.9798	[4, 1, 4, 1, 2, 2, 2, 2, 2, 2]
kesuksesan	2.7	0.64031	[4, 3, 2, 2, 3, 2, 3, 3, 2, 3]
kesuksesan	2.6	0.66332	[2, 4, 3, 3, 2, 3, 2, 2, 3, 2]
berhasil	2.8	0.6	[3, 3, 2, 3, 4, 3, 3, 3, 2, 2]
berhasil	2.2	0.6	[2, 2, 1, 2, 2, 2, 3, 3, 2, 3]
kesuksesan	2.7	0.78102	[3, 3, 4, 3, 3, 2, 3, 2, 1, 3]
suksesi	0.8	0.87178	[2, 0, 1, 2, 0, 2, 1, 0, 0, 0]
suksesi	0.9	1.04403	[0, 1, 0, 2, 3, 0, 0, 1, 2, 0]
berturut-turut	1.1	1.13578	[2, 2, 0, 0, 0, 0, 2, 3, 0, 2]
suksesi	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
berturut-turut	1.1	1.13578	[3, 0, 0, 1, 3, 2, 1, 0, 1, 0]
berturut-turut	0.9	1.04403	[1, 0, 0, 1, 3, 0, 2, 0, 2, 0]
berturut-turut	1	1	[0, 1, 2, 0, 3, 1, 1, 2, 0, 0]
penerus	0.9	0.83066	[0, 2, 0, 0, 1, 2, 2, 1, 1, 0]
penerus	1.1	1.04403	[2, 0, 1, 2, 0, 1, 3, 0, 2, 0]
mengisap	-1.9	1.04403	[-1, -1, -1, -2, -1, -1, -3, -4, -3, -2]
tersedot	-2	0.89443	[-2, -2, -1, -1, -1, -3, -4, -2, -2, -2]
memperdaya	-2.4	1.2	[-3, -1, -1, -2, -1, -4, -4, -2, -4, -2]
terhisap	-2	1	[-2, -1, -1, -3, -3, -1, -1, -2, -2, -4]
menghisap	-2.1	0.7	[-2, -3, -2, -1, -2, -3, -3, -2, -1, -2]
pengisap	-2.3	1.00499	[-2, -1, -2, -4, -1, -2, -3, -2, -4, -2]
menyebalkan	-1.5	1.28452	[-1, -2, -2, -1, -3, -4, -1, 1, -1, -1]
sial	-1.9	0.9434	[-1, -2, -2, -1, -2, -4, -1, -1, -3, -2]
menderita	-2.5	0.67082	[-3, -3, -2, -2, -3, -3, -3, -2, -1, -3]
menderita	-2.2	0.74833	[-3, -2, -1, -3, -2, -3, -1, -3, -2, -2]
penderita	-2	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -2, -1]
penderita	-2.4	0.8	[-1, -3, -3, -2, -1, -2, -3, -3, -3, -3]
menderita	-2.1	0.83066	[-2, -1, -3, -2, -1, -2, -3, -3, -1, -3]
menderita	-2.1	0.7	[-3, -2, -1, -2, -2, -2, -3, -1, -3, -2]
kecenderungan bunuh diri	-3.5	0.67082	[-4, -4, -4, -4, -3, -4, -3, -3, -2, -4]
bunuh diri	-3.5	0.67082	[-4, -3, -4, -4, -4, -2, -3, -4, -4, -3]
menggugat	-1.1	1.13578	[1, -1, -1, 0, -1, -3, -1, -1, -3, -1]
merajuk	-1.5	0.67082	[-2, -1, -3, -1, -1, -2, -1, -2, -1, -1]
merajuk	-0.8	1.77764	[-3, 3, -2, -3, 0, -2, 0, -1, 1, -1]
cemberut	-1.7	1.00499	[0, -2, -2, -1, -1, -4, -2, -1, -2, -2]
lebih cerah	2.3	0.64031	[3, 2, 3, 2, 3, 2, 2, 1, 3, 2]
paling cerah	2.4	1.28062	[2, 0, 4, 2, 1, 3, 2, 4, 4, 2]
cerah	1.8	0.87178	[2, 2, 1, 2, 0, 2, 3, 3, 2, 1]
cahaya matahari	2.2	0.6	[3, 1, 2, 2, 2, 2, 2, 3, 3, 2]
cerah	1.9	0.7	[2, 2, 3, 1, 2, 2, 1, 3, 1, 2]
super	2.9	0.7	[4, 2, 4, 3, 3, 3, 2, 3, 2, 3]
hebat	3.1	0.9434	[3, 4, 2, 4, 3, 1, 3, 3, 4, 4]
unggul	2.5	1.11803	[2, 3, 1, 3, 3, 0, 3, 3, 4, 3]
keunggulan	0.8	1.6	[-1, 1, 3, -1, -1, 2, 2, 1, 3, -1]
keunggulan	1.4	1.2	[0, 1, -1, 3, 1, 2, 2, 2, 3, 1]
unggul	2.2	1.4	[4, 3, 1, 2, 3, -1, 2, 4, 2, 2]
atasan	1	1	[3, 0, 0, 1, 2, 1, 1, 2, 0, 0]
mendukung	1.7	0.9	[1, 1, 1, 2, 1, 3, 3, 3, 1, 1]
didukung	1.3	0.45826	[2, 1, 2, 1, 1, 2, 1, 1, 1, 1]
pendukung	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
pendukung	1.9	0.7	[1, 1, 1, 2, 2, 3, 2, 2, 3, 2]
mendukung	1.9	0.9434	[3, 2, 1, 1, 3, 3, 1, 1, 3, 1]
mendukung	1.2	0.4	[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]
dukungan	1.5	1.11803	[3, 1, 2, 1, 3, 2, 2, 1, -1, 1]
mendukung	1.5	0.67082	[2, 1, 2, 0, 2, 2, 2, 1, 1, 2]
supremasi	0.8	1.72047	[3, -2, 3, 0, 0, 2, -1, 3, 0, 0]
supremasi	0.5	2.15639	[3, 2, -3, 1, 2, 2, 2, -2, 1, -3]
supremasi	-1	1.89737	[-4, -2, -1, -3, -2, 2, 2, 0, 0, -2]
supremasi	0.2	1.77764	[-1, -2, 0, 3, 2, 0, -3, 0, 1, 2]
suprematis	0.4	1.56205	[2, 1, 0, 0, 2, 2, 2, -2, -1, -2]
tertinggi	2.6	1.11355	[2, 3, 2, 1, 4, 2, 1, 3, 4, 4]
amat	2.7	1.00499	[2, 4, 1, 4, 2, 4, 2, 3, 2, 3]
keagungan	2.3	0.64031	[1, 2, 2, 3, 3, 2, 2, 3, 3, 2]
tertinggi	2.3	1.1	[4, 3, 3, 0, 1, 2, 3, 2, 3, 2]
tertinggi	2.2	1.98997	[4, 3, 1, 0, 4, 4, -2, 3, 1, 4]
tertinggi	1.9	1.3	[1, 0, 3, 0, 4, 3, 1, 3, 2, 2]
tertinggi	1.3	0.78102	[0, 2, 2, 1, 0, 2, 2, 1, 2, 1]
Tentu	1.3	0.64031	[1, 1, 3, 1, 1, 2, 1, 1, 1, 1]
pasti	1	0.7746	[1, 1, 0, 2, 2, 1, 0, 1, 2, 0]
pasti	1.9	0.83066	[0, 3, 2, 2, 2, 2, 1, 2, 3, 2]
tentu saja	1.6	0.91652	[1, 1, 2, 0, 2, 1, 3, 3, 1, 2]
kepastian	1.5	1.20416	[2, 1, 4, 1, 0, 3, 2, 1, 1, 0]
pasti	1.9	0.7	[2, 2, 2, 1, 1, 1, 3, 2, 3, 2]
kepastian	2	0.7746	[2, 3, 2, 1, 2, 1, 3, 3, 2, 1]
lebih pasti	1.2	1.32665	[1, 1, 3, 1, 3, 2, 1, -2, 1, 1]
paling pasti	1.3	0.78102	[2, 0, 2, 2, 2, 1, 0, 1, 1, 2]
jaminan	1.3	0.9	[2, 0, 2, 0, 2, 2, 1, 2, 0, 2]
jaminan	1	0.44721	[1, 1, 1, 1, 1, 0, 1, 1, 2, 1]
jaminan	-0.1	1.51327	[-1, 0, 0, -2, -1, 2, -2, 3, 0, 0]
jaminan	0.4	0.66332	[0, 0, 0, 1, 0, 0, 1, 0, 0, 2]
mengejutkan	1.5	0.80623	[3, 1, 1, 2, 1, 2, 2, 1, 2, 0]
kejutan	0.7	1.1	[0, 0, 0, 0, 0, 0, 0, 2, 2, 3]
kejutan	1.1	1.04403	[0, 2, 0, 2, 3, 0, 1, 1, 2, 0]
terkejut	0.9	0.9434	[2, 0, 0, 0, 0, 2, 2, 1, 2, 0]
kejutan	0.6	0.66332	[2, 0, 0, 0, 0, 1, 1, 1, 1, 0]
kejutan	0.3	1.00499	[2, 0, 1, 1, 0, 0, -2, 1, 0, 0]
kejutan	0.9	0.7	[2, 0, 0, 0, 1, 1, 2, 1, 1, 1]
mengejutkan	1.1	0.9434	[1, 1, 1, 0, 0, 2, 0, 1, 3, 2]
heran	1.2	0.87178	[1, 0, 2, 0, 0, 2, 2, 1, 2, 2]
selamat	2.3	0.78102	[3, 4, 2, 2, 2, 1, 2, 3, 2, 2]
bertahan hidup	1.2	0.87178	[1, 3, 1, 0, 2, 0, 1, 1, 1, 2]
selamat	1.5	1.0247	[1, 3, 2, 3, 1, 0, 0, 1, 2, 2]
mengira	-1.2	0.9798	[0, -1, -1, -2, -2, -2, 1, -1, -2, -2]
tersangka	-0.9	1.13578	[-1, 0, -1, -2, -1, -1, -2, 2, -2, -1]
mencurigai	-0.7	1.34536	[-1, 2, -1, -1, -1, 1, -2, -1, -3, 0]
tersangka	-1.4	0.91652	[-2, -2, -2, -1, -2, -1, -2, -2, 1, -1]
menskors	-1.3	0.64031	[0, -2, -1, -2, -1, -1, -2, -1, -2, -1]
tergantung	-2.1	0.83066	[-2, -1, -2, -3, -3, -1, -3, -1, -2, -3]
kecurigaan	-1.6	0.91652	[-2, -2, -1, -2, 1, -2, -2, -2, -2, -2]
kecurigaan	-1.5	0.67082	[-1, -2, -1, -2, -1, -1, -3, -1, -2, -1]
mencurigakan	-1.5	0.67082	[-1, -2, -1, -1, -2, -1, -2, -1, -3, -1]
dengan curiga	-1.7	0.45826	[-2, -2, -1, -2, -1, -2, -2, -1, -2, -2]
kecurigaan	-1.2	1.46969	[-2, -3, -2, -1, -1, 1, 2, -2, -2, -2]
sux	-1.5	0.92195	[-1, -1, -2, -1, -2, -1, -3, 0, -3, -1]
bersumpah	-0.2	1.53623	[-2, 2, -1, 1, 1, 0, -1, -2, 2, -2]
bersumpah	-1	1.09545	[0, -2, -1, -1, -2, 0, 1, -3, -1, -1]
bersumpah	0.2	1.4	[1, -2, 2, 0, 1, -2, -1, 2, 1, 0]
manis	2	0.63246	[1, 2, 2, 2, 3, 3, 2, 1, 2, 2]
manis<3	3	0.44721	[3, 3, 3, 3, 4, 2, 3, 3, 3, 3]
sayang	3.3	1.00499	[4, 1, 3, 4, 4, 4, 2, 3, 4, 4]
sayang	2.8	0.87178	[2, 2, 2, 4, 3, 2, 4, 3, 4, 2]
sayang	2.2	0.6	[2, 3, 3, 2, 1, 3, 2, 2, 2, 2]
sayang	2.1	0.9434	[1, 2, 2, 3, 2, 1, 2, 4, 3, 1]
dengan manis	2.1	0.7	[1, 2, 2, 2, 2, 2, 1, 3, 3, 3]
rasa manis	2.2	0.74833	[3, 2, 3, 1, 2, 2, 3, 3, 2, 1]
permen	2.2	0.6	[2, 1, 3, 2, 2, 2, 3, 2, 3, 2]
cepat	0.8	0.6	[1, 0, 1, 1, 0, 2, 0, 1, 1, 1]
dengan cepat	1.2	0.9798	[0, 3, 1, 0, 1, 1, 1, 3, 1, 1]
menipu	-2.4	1.0198	[-1, -4, -1, -3, -3, -2, -2, -2, -4, -2]
penipuan	-1.5	0.92195	[0, -2, -2, -3, -2, -1, -1, 0, -2, -2]
penipuan	-2	1	[-2, -2, -2, -4, -1, 0, -3, -2, -2, -2]
simpatik	2.3	0.64031	[3, 3, 2, 2, 3, 3, 2, 2, 1, 2]
simpati	1.5	1.11803	[-1, 2, 3, 2, 1, 1, 1, 2, 1, 3]
bakat	1.8	1.07703	[3, 1, 2, 2, 0, 3, 3, 2, 2, 0]
berbakat	2.3	0.64031	[1, 2, 2, 3, 2, 3, 3, 2, 3, 2]
tak berbakat	-1.6	0.4899	[-2, -2, -2, -1, -2, -1, -1, -1, -2, -2]
bakat	2	1.18322	[2, 4, 1, 2, 0, 2, 4, 2, 2, 1]
